id,screen_name,followers_count,score
1301388710198546432,PJMLATAM_,9078,-1
1417458282965442572,Videorama3,2798,-1
1150583203540787200,madshumanbeing1,13722,1
736219952,Mehboobp1,21923,1
1256508986221752320,noman4IYC,3813,1
920509794,amarbail1,16970,1
1399741399730372609,BilalLatif1_,19892,1
351603182,RNaumanKhalid,2663,1
1277145371546914818,_singhalka,31420,1
208056970,StigmabaseU,2520,2
4866490601,MajidulHaq1,10745,1
29955899,TOITopStories,35091,1
1666804076,IExpressSports,88738,1
908364968579518465,spunkkee,27669,-1
19219803,vwaddley,5790,-1
2664837850,GodcallsBS,15608,-2
190890578,QuorumCall,14536,1
21149655,ArthurSchwartz,107264,-1
781869059805745152,ShawnQuinn83,6340,-1
763490655108734976,ExGOPer,6085,1
134601375,Ancientbob,9177,1
473393426,wiczipedia,67390,-1
820869512845066243,SandaYama,34703,-1
552926859,JeffDavisVAedu,4266,1
23098409,aroseblush,31171,-10
27901363,opensourcerer,2774,1
1446231057259433988,DrLoupis,27181,-2
1427241619460268039,CpusaDepartment,4835,1
46783846,MushBabi,3440,1
2424418705,NUFDIran,14294,1
231069949,elliecohanim,16975,1
127413240,harvickfan_2903,3095,-1
33189500,ruthellaowens,3191,1
30231573,bennydiego,78130,1
1033823178437615618,zephycat229,3747,-2
1962626484,OxfordDiplomat,154567,1
456865788,AllanMargolin,35477,-1
281826197,suevisa,22553,-1
36623,jbenton,46211,1
234694571,Femi_Sorry,361282,3
101889708,mdf200,12487,1
31742031,IUMedSchool,15284,1
60693203,BrookingsEcon,71598,2
1028038821731086336,stock_family,6654,1
1012351320953708545,ReicherStephen,54096,2
133496245,CabbageTV,3296,1
2719361006,apparel_res,4228,1
95485703,marcelemoran,2576,1
175176750,Petchary,17877,1
1358247302,obarcala,3145,-1
16192218,BlanksSlate,10597,-1
811965785463750656,MayorWilliamsJA,11512,1
81492865,FoxWiIl,3251,1
1009770510635487232,wajidpmlnn5,4709,1
1245709710,OMasaraure,10645,1
163823223,Rigas_pils,41637,1
775333062905389056,MFIJake,12870,1
12037882,IamHapStar914,15980,1
819799232597008387,met_photos,10608,1
373280774,urlivernenghi,27437,1
1392201229300903939,JK___GAMES,4116,1
1021763998600122374,nowhitesaviors,53504,1
14834340,jayrosen_nyu,309506,1
1472865125694459906,LizardKangz_95,2972,-1
1241987758442393601,Ghinikachukwu,3692,-1
314621050,888auctions,18996,1
2786353459,zeal_africa,3276,-1
755935411621466113,Tooshotcomedy1,3283,-1
3147430363,constanzag77,3083,0
96657428,fonky87,3294,1
1283662737663381505,Hyderabad1st,2810,1
90629303,elisabethbraw,19516,1
38293850,gr888shopper,21104,1
135096165,UdayakumarMR,5457,1
49988851,ITUBDTDirector,9624,1
152004319,CTVLethbridge,18067,1
216829482,yannicktona,2531,1
619965810,Stuart_Orr,9451,1
3034977112,NatureMetrics,2948,1
815827499275980800,ahgaminoz,3216,1
3286505552,bassgaee,7262,1
17947488,federalbaseball,9814,2
255340030,sunlorrie,78593,1
2836636611,Silberstein111,13395,-1
474797071,Tzar_Edu,3255,1
424650653,TPOEblog,7542,1
1025638818068590592,sonu_monika,8816,4
4083531,ddskier,13225,1
2856370870,SwansonRodney,3501,1
1014027061,rajabergaoui,14014,2
203208703,YungGucciT,5547,-2
1404468916970209280,GreenQueenCBD,3044,1
857813126326218752,CryptoHornHairs,68725,-1
983376597540589569,Dorian_Cu,7231,-1
740509130,ZvikaKlein,13832,1
1305980793035071490,mapoteca_mx,6508,1
1852055082,MinogueTom,3330,1
23749122,honeygirl1978,10828,6
1711281463,clancynewyork,6540,1
400858078,myhouseidea,142576,2
1063241655766142976,Houssamlabiod91,2601,1
355330148,JayceHawryluk,2909,1
1198148639476125696,jamaicanrabbit5,6454,1
1393395686117318663,WhaleStats,195312,2
1279004752857059330,Cyberknow20,13528,1
205397578,arcadiisback,3857,2
1466041253531901964,pawlak_justin,2827,1
1430082241787416585,ArtLv11,5409,1
1376658576047972354,adoptmeelonmusk,13032,1
495253456,Victoria_Nkatha,9036,1
821675000360996864,montyjaxon1,10322,1
406790262,stripclubdeejay,13959,-1
1471140179893100548,GuitarWizard89,4010,2
1438200931313664010,Gingerpotter_21,10472,-2
313356343,sunya119,18886,2
747415047832379392,KiratiSatt,8856,1
760430660,5minutemovieguy,4151,-1
3386397490,TheDizzyViper,4370,1
1167233156996579328,calmb4storm0,10436,1
1201322016936206337,bbc_anal,6160,1
2715666338,Binary_Defense,9836,1
3158356283,carbonreports,2613,1
1106587714395258882,RoseeeGirl97,6313,1
1404755850858844164,jiantAfrican,10167,1
369107103,MrsYisWhy,3103,4
22575224,LawFirmCoach,5093,1
1530916794,HotStocks_1,33238,1
166344819,ddn_limitless,2621,1
1419074643277885444,Avax_News,31633,1
1378729799611412484,MStarVerse,19631,1
3358500851,ParisFinForum,20468,1
1527729099363565570,rptrdsouls,4460,1
1140650550104604673,AdeyefaPeter,21794,2
1524457059072286720,ExperimentUltra,5661,1
67835392,saket71,35030,1
99932847,RuchirRMM,3545,1
146757599,BaljitRihal,11890,1
82612059,MAERomania,55446,1
80338473,EditingCo,2557,1
1243159189133971458,SylviaWoodham,3145,1
2381311777,suzmattaboni,3535,1
1122908530628071426,MdRasel07487947,3005,1
475412732,JulieKusma,56674,0
1502225743946063879,ianamikagautam,4009,1
767411801512251392,UnnervingBooks,6388,1
2604446584,zulal0638,17800,0
404889680,miarianmoreno,136972,-1
1882492056,CurrSpecialties,3843,1
144741178,MariaCabadas,3209,1
63177215,mtlgazette,249715,-1
19730865,FordhamNYC,26995,1
28617123,WPSU,5490,-1
1172229680612511744,TurncoatD,2655,-1
1063336350,_AfricanSoil,94911,6
229518601,moberzan,10587,1
3364189697,AI_TechNews,2892,1
14250699,ibnkafka,19726,1
32292455,shanandcrew,2645,-1
3257608936,AppleNews,330273,0
556122661,DrChloe_,3127,1
295125390,LBCI_News_EN,125660,-1
803567505650384896,TymesNow,14367,1
963195927329517568,Missmaryb2uB,3728,1
1316096742144839680,gilson_kristi,13282,-1
1499423930196627466,CGCordray,3201,-1
1295680098960576516,CrimeScribesKE,4439,1
2413857985,moneyacademyKE,79292,-1
320653400,Vevenock,3436,-1
350782341,PaulEmbery,96153,1
4890041171,Rudders60,4606,2
855927782437781505,LeeganPhyllis,2700,0
1453253019622072322,ToomersWs,5463,0
723276986618134529,SanGasso,3511,1
24950791,cwiedinm,3833,1
1254707039500144640,archer_rs,91435,1
17393532,BeckyLemay,2834,1
2474858557,mishraashish100,9841,1
749687762,nirajjournalist,2517,-1
73423282,ravipratapdubey,4054,-1
1354702453,Gujju_Er,22452,-1
17217096,dailyindia,3400,1
1050696050976190464,TNTimesDrive,5347,-1
381999549,raahtv,5234,1
2854150951,bachubhaikhabad,8482,-1
3068206561,_Faisal_KP,3067,1
2779979072,PamelaDSolano,2843,-1
1188278980283174912,Fan20Bama,12310,-1
234186830,HeidiReports,204447,-1
18849062,PeopleDied2Vote,5644,1
615288808,pissandvinegar1,3416,-1
861927176,Pajjr2016,66211,-1
905410795269435393,Sonnet_Lumiere,6051,1
555169528,Ahmed_Yaqoub,3109,1
935533828709470208,MENALibAHS,9360,1
928712572471336960,BrendaHazelhur1,3742,1
17895095,nishantkumar07,3287,1
21777306,beyond_reasons,33131,1
19327500,ReligPublicLife,10160,1
1323891284788957185,AbhayaAgarwal,2558,-1
511051520,HRHStillStacie,5931,1
37695552,setalyas,3088,1
47375829,Alazaelle,3392,1
38662605,SefLoftus,2598,1
576622761,rankingrights,7080,1
1694661403,MarechalPhD,3082,1
2718041803,bmaya8,2870,-1
883356286909370368,ShahidNazirPPP,21358,1
1314803239683006464,ShahSha34773753,7895,1
218383839,karryjay,4265,1
776959799871303681,wtf_imtooold,4955,1
2843193003,DanielGriffinMD,16043,1
1376196738218930179,Debunk_the_Funk,7909,1
1229799908,_MissMokoena,8264,1
17296792,novapbs,181955,-1
905477617775771654,GDP_Center,5088,1
290582982,RebeccaSear,9327,1
754781047456468992,Anthrofuentes,9319,1
65019140,WVcourts,2899,1
36763673,_ALLRISE_,4681,1
1346247511678328837,Ilana_Who_,5801,-1
2172915000,valentine2fine,7074,-1
553972410,Steelersgirl217,21505,1
1624604274,londongal_28,15102,1
550605163,CarmoSteph,6399,2
42371615,sturdyAlex,129085,1
51447457,OpenBooksTitles,5778,1
1455540942,aMarcPearson,11650,1
76545283,joshjame,9500,1
151205754,jenniferlevitz,3149,1
151481140,unclechud,5373,2
182818643,_katedevlin,8090,1
1051252758827950086,prettygyaII,11181,1
2330479255,VLBenning,3428,-1
1436318299214647297,QIANKUNRADIO,5152,1
1208607155974266880,wayvkunsolo,3950,1
70040425,windycityevnts,12050,1
776015905016995845,bigdaddyscores,3947,-1
3293671031,KarenHinton,5005,1
3724141456,calvin_wills_jr,3556,-1
1019570782987538432,mrajshekhar,3593,-1
188199231,FNDI303,48852,1
3334953305,NetDirXions,7329,1
1463611489,SharonHoole,8596,1
631396519,wine1percent,4699,-1
29970376,SustainableKW,8406,-1
1092579601962975232,DellOlioMario,35166,-1
715875408856629249,Amber02150,59726,1
612551899,michaelreid52,40474,1
1486029566,ericfarns,12073,1
2604459826,ScotsFyre,32431,1
1214015640001867776,TheMorningSpew2,8483,1
20134451,margieblondon,2575,1
719814610686255105,DoC_GoI,213705,1
1505857844939313153,opipetsgame,26775,1
1234053057362776065,the_ayo_ifedapo,4478,1
1344603788,IISD_news,22195,1
815350219940438016,petersingh206,9095,1
39294154,rjoseph7777,26532,2
1403767595728207875,got7tiktokteam,4366,1
1001165088697585664,JacksonWGlobal,164944,1
1197543342856265729,jaybjjang,7553,1
1188819961357197314,Indieafterbern,9208,1
1459165864545202176,Viktoria_medve,154639,1
1292975088766197761,GeorgeFloyd_com,9484,1
1416659899862323201,CFCAllyRhodes,22587,1
1101140329,adiPOTHEAD,35866,1
2273745286,Quell_Bel,5195,1
2238151198,RandomCorkStuff,19055,1
300354019,IEArtsCulture,3487,3
371265320,emmetoliver,4025,1
2917477901,renaissancegd,6923,1
2411093184,sohogrand98,6515,1
1525016165852012545,Nakama_meta,58760,1
310258363,t_nidjawan,5970,2
139872196,RonaldClarke,3285,-1
1496701608465338373,NboxOfficial,16890,1
1401511497910546435,rnjunava,3519,2
1385263563221213190,FjtFuji,7398,1
1288398359418396672,Ashutoshrana551,3564,1
1520102419438489600,SolanaSurvivors,5163,1
1522301155279355904,NFT_PTS,10350,3
7338132,Cryptgeek_,22070,1
41136436,illuminaticongo,5245,-1
613369946,EngageWeb,3926,1
16649035,TomSeymour,4811,1
1442800153036042244,coinmaster1234,17176,-1
4582840041,NJ973_,3017,1
347404913,RamirezReports,9936,1
1398157660243980290,hikayefixxa,24361,-1
69914357,saleawayscabana,7184,1
126062842,NAACP_LDF,152984,2
1485952026383163392,MKLongArt,2969,1
516915916,IdahNielsen,11070,1
282815200,ucfagls,6270,2
735871879,am_juanpi,2613,1
34564752,DigitalColmer,12874,-1
70723029,GC7513,6631,1
859450118759735300,SouthwoldL10,2670,1
594026078,Sprott,44333,1
721236049427623936,EA_WorldView,5044,1
376790816,EuroGeosciences,48886,1
1512105416347553794,0x_LilWhale,7992,1
823922204874260480,bondmansa,2646,1
1481756549022457857,TheSillyArtColl,6205,1
1480609641558069253,TheRamenNFT,49990,1
393551997,Huber62,5443,-1
1088949722,MnshaP,151993,1
1241388957310398464,india_narrative,7444,1
15749958,ChinaTechNews,18825,-2
733074793,AMRCtraining,4049,1
1131899849941626880,avantgardefi,2765,1
1384403300,CrowdfundCentre,24519,1
887309648,MNadhym,3317,1
1512825127486226433,HeartbeatSexual,136797,1
864497867200774144,duskstormcrow,4745,1
39112591,bestinthemed,8722,1
1100505395704094721,CupidoRaw,10119,1
2606361961,TheWaringWomen,84172,6
1311344835081764871,N_Als5,3405,1
1064407014472744960,TheInsaneApp,13728,1
463282685,TruthRocksOut,7132,-1
402735692,heeraman98,8436,1
1139077218028662784,jobair8351,4640,1
239532275,Seb_Kirby,38616,1
482113251,JoannaLouisePar,8896,1
2495367553,SIOPModel,12679,1
201678741,FSBNorthYorks,3483,1
177717760,VR_ARTech,17593,1
28023025,chngin_the_wrld,24127,1
21425858,eurasianet,39892,1
35281972,Navbahor,11313,1
1365618002,PhiltT2,3841,1
1372339513377316868,AslamS68,2528,1
517295547,scoutstandup,3324,-1
2300716447,SpiritofHo,39331,1
731057174,houstonfan00,2590,1
735073031257620482,OmmcomNews,3880,1
14480378,arappeport,27001,0
592268913,AlisonCarrick1,2762,1
1340168523579060224,Kat_n_around,7199,-1
8308222,anshelsag,8711,1
561446987,NikkiTorchia,3382,-1
350557906,mikekirbyone,4430,-1
1654359631,AfricanWorldH,5070,-1
3227278405,worldflood1,17087,2
26617160,LotsoforHK,2560,-1
1543664064,steven_pifer,33570,-3
871326001342623744,HelenquLD,7814,0
14989516,bdomenech,184368,1
159608463,jeffreyjonsmith,4754,-1
1474274960,effiedog,17726,0
1664605597,AK90s,9116,1
47856448,sp1873,2968,1
718239356083904513,Real_Infinity95,4383,2
1148892682732933121,OkwasiaBiNti,156672,1
778714657,BlaqXcellency,3924,1
84074624,solamiga,3927,1
1340291767296425984,AapGhumaKeLeL0,14371,1
832692898739036160,Da_wild_west,6066,1
1215363411351146497,AntonioUriz,11800,1
1285099554,haclum72,3490,1
2747973720,omunderdal,7268,1
816406404684652544,1SnoozyQ,28865,-1
2203292408,PenwordsTrudy,3097,1
1134497658717069313,GladysCeciliaH3,2924,0
900035447727857664,ob_serv_er,3185,-1
1331523428,AjitsinhJagirda,4255,0
973955921188704256,factal,8832,1
2552698171,xhertx,6601,2
323223149,46drhouse,35714,-1
136441843,NatGeoEducation,193512,-1
1897638487,OutofEdenLearn,5037,-1
2529265964,SirfNewsIndia,2517,-1
118602613,RodPerezOficial,4751,-1
921460356,varadmehta,18171,1
497004701,KATELYNisViolet,3380,-1
705047741911736320,HopefulPatriots,5297,-1
21791557,starwars_rhodes,6366,-1
240462058,nickwestes,78359,-1
432581911,nkalamb,11155,-1
33194442,sekkes123,6420,0
892308876804141056,AJC_CE,19190,1
3371829033,bjsbook,7629,-1
972491543666987008,AsamiTerajima,58364,1
1178561952626274305,TomWong93767868,3206,-1
987419874472415233,messorina52,4046,-1
3387646324,g900ap,10312,-2
312095647,RP_France_OSCE,3613,0
2258357868,AWorldOutOfMind,25777,-1
1087124954,RiveraSunAuthor,24736,-1
2769488952,TankersInt,6013,-1
17041136,GFritchey,13153,-1
25689113,Jonijam,2544,1
62734246,RiegerReport,19638,-1
555973467,VatsRishap,3867,1
114782468,carlquintanilla,362869,2
870221240929140736,thePandaily,11698,4
1219719960693334016,TheDragonFeeder,13027,-2
78889059,195501,8429,-1
720432251956248576,Helen_Highly,9171,-1
1243888276123025423,MJosling53,4685,-1
137819781,capnthommo,3132,-1
81457290,KathyBrownKathy,49953,0
708752142,alex_owski,5739,1
134971995,missb62,10297,10
342034927,AsYouNotWish,462736,1
1159334854632210432,piedpiperlko,7289,2
3346509473,kambrone64,3438,-1
18087961,alex_segura,32376,1
45855182,writerstevens,14002,1
2939942884,LotharBirkner,121876,-1
113652475,markettiers,2647,-1
213364839,TheProducerAlex,3774,-1
1473431,jessefelder,144637,1
1276426094242127874,CrazyTrain88217,34308,0
39813977,Veroniqueb9,4441,-1
87417707,rightsinrussia,6000,3
803810059490709504,rath_22,25707,-1
931227966780137472,qurialena,4460,1
37552089,suestroud,6697,-1
1014293900092047360,JillianOhana,5390,1
826160552812609537,terror_studies,3463,2
1231881286693916675,ChineseEmbinCZ,3062,-2
767831488758943744,GulHameedPPP,3514,1
1217758946695548928,WilsonO36040576,26124,1
55976150,dhrxsol1234,14376,-1
50013926,wernerkeil,8226,1
938072041273430017,China_Amb_India,93113,1
50710913,KINGS1973,2507,2
984027168949919746,TshepoMashilo4,5239,1
1439972823296921603,CovidMemo,8163,-1
863767400487030785,Island_Tribe17,4204,1
188903918,raygibbs1,3929,1
1239692307009540102,voteblue8888,16057,1
1265727487,Interpreter_Mag,26787,-1
33183740,Roger_Xanth_Day,5587,0
38466830,JewishPress,18138,-1
2297842659,relish_hendy,2923,1
320980540,annie_woodard,6709,-1
286998245,Phil_Lewis_,197074,-1
1214394920582164480,notthickatall,10786,-1
82617925,clairseach,2904,-1
1631271487,nutmom123,10864,1
12061032,ruima,49483,1
1181279776457265152,AlextheDog8,3696,-1
3286922574,Carobailey864,3412,1
54885334,cliffordlevy,52715,1
781293,martinvars,126487,1
806952504797839360,ZZsheyn,12036,3
825782894945722368,CindyAndNadine,3769,-1
225980270,Marlies4711,3479,-1
216373643,RSprouseNews,4838,1
755974477343850496,bullitt4248,3195,1
4107939250,RALee85,562811,3
2874959663,Russia,448413,1
1190837557472288768,Ixchel77521681,9908,1
128586397,noangelforme,5461,2
1195009654490877952,mislavkolakusic,82545,-1
350782583,pchirosi2005,6540,1
392576149,NdSolanki,2584,1
157794689,ToddScottNBR,2735,1
921392660,PaulSalopek,34395,1
2150740658,iDGiam,17398,1
345727837,odosreis5,3575,-1
980168589754843136,feistsheindlin1,5273,-1
591502462,RatroutaTBF,2570,-1
311536304,FIX2020_B4_2022,3410,-1
248793067,MRN1SA,10113,1
931988634554847232,DaveMay62,2618,3
24399189,Triumphrat7,3893,1
16829934,KTTCTV,13548,1
2909542704,muyaniearth,6952,-1
16404646,wis10,136220,1
1695217200,d_oversole,3660,-1
27583598,KPRC2,692706,-1
817314182055993344,orfecon,3024,1
1215218674459525120,Amb_ZhuJing,12908,-1
796566956472238080,SauterRory,5081,-1
1101711233189855233,Soumyajit2029,2937,-1
447342610,LaBoomer68,15232,4
634706965,petesrod,2769,1
126915737,DelRayMan,22496,-1
1210415181970300928,XiaoYewen,9151,1
248248441,ROJNAME_english,8392,2
243133079,Rojname_com,27363,-1
765255265503543296,ProfMJCleveland,101484,1
27283890,whotnaught,3017,1
706297852268515329,EkbMary,7526,-1
1334050840101875714,ckmnewsfeed,8274,3
135724862,JOSEPHSAKOWSKI,13282,-1
369731759,ipinstGO,12787,1
372895128,ipinst,47337,1
587469331,Michael_Leh,8627,2
461219840,TaxNotes,28791,1
1326170427547250688,SamvadaWorld,3364,1
43852658,themainichi,61332,-1
6433472,CBCNews,3333774,0
567289542,Saudi_Gazette,410320,1
113137114,EMIS_News,2862,1
848148994102611969,Angry_Staffer,474583,1
21167611,Rosenlaw,8348,2
27385508,Evalyn27,28959,-1
45557616,Luighseach,6318,1
940222293611081728,John57469722,2771,1
435970422,DH_Oxford,6688,1
169949875,BHPanimalwatch,9387,-1
1274738073301946369,Shrilek62669983,3539,1
1016220361,PaolaQP1231,23485,1
1060573081935249409,news_ntd,73690,1
14733819,hatefreeworldX,13475,0
3295606591,magannews,3189,-1
470919829,Malinka1102,8458,-1
2327434344,TheroigneR,2507,-1
50605204,BadrAlQahtani,53805,1
140044212,Mahesh10816,39869,1
315139900,muthiastp,58585,1
743683514,Mylovanov,18423,1
762390678424825856,gschell3,3500,1
631501227,bonita_jay1,3177,1
3519488713,MarySyrenne,16044,1
69663100,SpencerJCox,75049,1
152415842,LouisaCGreve,4178,1
113410319,jornalistavitor,35676,2
9130702,starsandstripes,268867,-1
47769618,CounselorCarol1,4241,-1
268083806,_Jay_King,2724,1
2895295351,myindmakers,10783,-2
189371975,AlphaGoblin,4201,1
1009546724,AnonOpsSE,316885,1
1488575071811772418,havam60,2798,1
147294463,1971TONIMORA,3404,1
1132732339287724032,lukasz_gda,2666,1
3294291206,libbyliberalnyc,5569,8
4319501973,plowmanj3,4654,1
596792665,katerogers,18404,1
1136370591517290496,Gambiste1,16055,1
1162779138740015104,KeepItBlueDems,6419,0
525673730,jason_corcoran,13102,1
424083365,vtchakarova,81436,1
7643092,pumba,3649,1
2338169095,Bufalenet,14753,-1
551195158,khalediskef,80757,2
134412727,jojjeols,14886,2
1012785382398812166,beltandroadpod,3575,2
746399785746337793,MYousifBrohi,8636,1
77509999,sunandavashisht,224811,-1
104971300,janemiami,9481,1
4541535439,jennycohn1,218944,-2
14409630,aleximenez,8035,-1
1134152253353447424,ClaudetteGGibs1,55465,-1
62391729,VickyNguyenTV,13086,1
1288653700349571072,AuEpochTimes,2644,0
18879321,AlanFindly,7486,1
31422783,sportcal,16163,1
986480658888511488,TheRebeluniter,23378,0
47836348,listcode,3364,-1
295396972,Firezstarter1,6486,1
1450068935215226884,LST88888,3052,1
420234784,euronewsnext,11402,1
1234418984298188805,CGCHINA_CPT,10406,3
271028583,fjviegas,21408,-1
214213512,validmavericity,3668,1
339086208,neythomas,7751,1
897867179852431360,notminenoway,5605,1
37003954,LOVE2UNIQUE,3051,1
565933318,krablegg_,5874,1
553228577,ShinegerelR,37581,1
834498430986809344,AP_Europe,32756,1
65141161,SVA_News,17880,1
615213329,svanycalumni,2655,1
860277317498585088,demuromarquez,3098,-1
1112557745989918725,GSerwi,2645,-1
713526017596526593,IrvingSwisher,14820,0
1001652660452380673,The_Seeker76,22995,-1
858634842057134081,trsgrob,3199,-1
21332200,CarnegieEndow,254415,1
128195806,CarnegieRussia,35300,1
1268504352,mvanderKist,4040,1
800835736144662534,SalzenBart,2750,1
1261047412266881024,Suzy2313922857,3836,1
2361623269,constitutionsue,8189,1
343669088,ivanajpavlovic,6656,1
2887202470,markmonroe233,4591,1
22206080,mialp,2577,1
240710359,NosapaiD,2801,1
1291386898360000512,raretijden,5830,1
6742412,jennybethm,96489,-3
2456825562,0xTheGreatApe,5186,-1
22486849,jqbilbao,3097,2
2378324935,MrTAchilles,16655,-2
903228570536996865,Tr00peRR,12818,-1
826652586765754368,maryk_ProudDem,3605,2
27569272,SMBWhitney,3593,2
1366200472705536002,BenTallmadge01,5359,1
122947191,Tenam108,6858,-1
871016088074637312,KathrynBatte,4352,1
2718236783,ambinc1,16526,1
1151804256632147968,towncrier70,3581,1
2301296174,Sport_Integrity,6546,1
36589823,chipgoines,5644,1
2298426193,Sunchana1,4403,1
34798476,lizhkelly,11895,1
50927030,RLFARROW777,6960,1
1448497132923670529,robyncksr202,4503,1
382129509,TheWilsonCenter,79440,-1
532602984,realMaryFanning,6537,-1
863444743,FoodProfessor,16008,-1
15891995,BradParker_,2783,-1
144612867,BarbArn,20933,-1
786350364844929025,UnCommonC1t1zen,4080,1
1413137033095118852,laney502,10757,-1
240860466,robsvic,7101,1
843705438986256384,umaraqti,44166,-2
5548282,paulagent,3086,-1
2834650713,chadthetruther,3154,-1
209681820,ShorealoneFilms,5884,1
829166459553140736,HermioneIsHere,4523,1
1430724718676434950,NewsArenaIndia,76309,1
844587436051255297,IChhawchhari,7051,1
149307505,pburavalli,3670,-2
1344759366671589376,MacroAlf,144538,-1
825075204619649024,PabloGilTrader,26790,-1
745670006424338432,thewatchingowl,40481,-1
34926997,Jeromobot,11113,-1
1344707269393571840,NewsKlw,2969,2
2360631548,KristiRaik,11145,1
345179058,KaraTStarbuck,4839,1
2597500387,mcp_pol,9332,1
22439048,optimaxbenefits,4085,2
25455433,hygarner,4344,1
19444217,truebloodnet,52673,1
62612900,417craig,2877,-1
272259832,3arabiSouri,11457,0
986260682,syria_updates,3262,1
220365524,RealPhatsBlog,6718,3
14156070,quizquest,5286,-2
39297925,MsNashville,3905,1
198688169,swimmerbr78,40290,-3
87133189,dpinsen,5692,1
3609762852,KMGVictoria,7441,1
197823320,YouUpYouBlessed,19688,-1
80803819,eu_eeas,413062,2
1101237231187046401,TekStol,22340,4
2439628847,Denniskemo,16373,1
369573499,JPLT59,3952,1
2178508505,HabBradley,4988,1
783676030078836736,CRobertsonUK,7802,1
146456641,Fionna6669,3589,1
2928119970,AlexanderMannX1,4581,2
2827085194,WaschukCanUA,14653,0
17498103,wfyi,27518,1
454904118,MbuyiseniNdlozi,1553590,1
1089978153341276160,JamzLndon,18824,-1
749287970742472708,DNAed_tech,7128,-1
828740991028908032,Johnkim26391993,2885,1
467723007,NuRepublitarian,21656,-1
2193047004,rspoff2112,2932,1
877580827,MaureenMLA,2847,1
205718684,flyinglawyer73,3571,-1
1238522666,tonibaranek,2926,-1
785646553423687680,madonnalennon66,2858,1
34247411,mikegalsworthy,248288,1
206830178,Penyrheolgerrig,4313,1
121158213,AlertTrade,172875,0
9794712,yovanof,4034,1
1408736857928527881,micchi0929,4995,-1
1171943888568889345,coyne_sheryl,3641,1
82380985,CandiceMalcolm,110527,1
300313868,krisluvsskiing,3832,1
600885517,UtahPigBus,4538,2
14247236,funder,1076797,1
21719318,QulshTM,7645,1
15751202,DionisCenusa,6057,1
555299478,JEyal_RUSI,14232,1
806894886322577408,ginatitanium,17086,1
830886553123700736,MontyBoa99,32921,2
758709829066252288,WaterMusic3,6503,1
266733808,Atiku_Jr,4063,1
2579670001,ProtestNews_EN,15004,-1
1131352537,STForeignDesk,54709,1
37874853,straits_times,1176928,1
1410658003590733825,MaxSteinerCA,11960,-1
15997373,SunaeThomas,3501,1
1111662651870973952,QuincyInst,24779,1
1227053107315646465,SueReed1967,2876,1
1204882594468433920,DeadArchist,2832,1
174059721,gemdrgn1,16270,-1
1004393828411985920,Aneesparekh1,13279,1
27599261,isik5,6288,1
23583267,malachybrowne,34140,1
15908631,gavinsblog,36438,1
1025673432199884800,ajaysin96860334,5967,-1
855063407485177857,BrownsFreak51,22978,1
915187772843085826,whrjongo55,7422,1
182438498,notayesmansecon,9257,1
1401550806873149443,52BLUE13,2921,-1
2999964939,joeitaly5,2531,-1
1420500778784018436,SpitfireVC,5062,1
78768913,profwolff,215377,2
35258484,LeavittAlone,11186,1
347405312,bluthep0et,3903,1
21066563,Hoffman8,7325,-1
1429930746102390786,TheMastermindX,2590,1
796169341,Cat_Zakrzewski,14529,1
792038436,annalecta,51351,1
493712403,diamanteitalia,3010,-1
17509945,medpagetoday,77010,1
1421125516090871813,Annezig2,2838,1
14538236,vardi,11319,1
15813928,VRubinObs,13079,1
1358457408037609472,ModEuroHistColl,3896,1
1122506204,SilverAgeTV,77966,2
19921353,pakistaninews,99299,1
1455495608106688516,__mgh45,18423,1
1437268839645925378,Mu__63,5850,1
30898742,mfstern,12422,1
1232178302581968896,JaneotN,26742,1
1683622159,kdnerak33,36416,1
1072490868517601282,EsqJoanwayne,3110,1
2919047954,lalovestrump,10444,-1
2351047536,JWoolard01,9032,1
2740347228,robin_fnp,5626,1
40916513,happyday3,6238,-1
1095927088950005761,Sierrasmummum,3270,1
14702119,RidOfGOP,3579,1
10253,BillPalmer,27868,-1
255812611,donwinslow,855612,1
4294243872,HarryJoebanks34,5822,1
909589900130910208,means_tv,63116,-2
1078483915923488768,AfzalRajpoot19,4009,1
890004406380281856,JulietMariaPal3,3118,2
799259312828850178,1FreshTake,29247,1
3809490557,teodora_hansen,2717,1
12002632,adrianabootie,3241,-1
1016871746,MissLizBowen,5416,-1
186293728,louise3anne,20908,-1
1063839405977337856,sophielouisecc,72833,-1
989204983219478530,IamTommy2626,2774,-1
2742938653,HubBucket,5591,1
8880952,heraldandreview,6051,1
873644258,88lamaga,14668,-1
896496644656685056,straitarrow10,5544,0
197126620,otinfo,4541,-1
22562961,TOPublicHealth,100891,1
19377913,cityoftoronto,463186,1
281698957,Leesplez,3821,1
121877969,mr_jj_cakes,2526,0
571903273,north_joanna,3779,2
1251342836001386496,RedfieldWilton,20123,2
3012693377,laruedupass,4848,1
118654969,disoye,4396,-1
375854213,HousingITguy,16969,2
93419198,PaulBrandITV,146606,5
1432739230585925636,fringy00,6867,1
16182210,itvanglia,98656,1
288564631,WestwoodClinic,2891,-1
764905771201024000,ChinaInsiders,2514,-1
286042531,TalatHussain12,3608183,2
769449311042240513,NiazMuhammadJUI,3248,1
1054575953169604608,CPD1617Scanner,20380,2
86844681,CPNAS,6498,1
2909381990,HarassNoMore,10382,0
36375825,GovCanHealth,431774,1
4385491,Delafina777,27342,1
